Date,Open,High,Low,Close,Adj Close,Volume
6/10/2013,23.219999,23.780001,23.219999,23.48,16.373964,46015
6/11/2013,23.26,23.48,22.940001,23,16.039234,81425
6/12/2013,22.91,23.200001,22.5,22.68,15.816081,45085
6/13/2013,22.6,22.6,21.24,21.459999,14.965303,73770
6/14/2013,21.4,22.200001,21.4,21.9,15.272139,109185
6/17/2013,21.9,22.6,21.530001,22.41,15.627793,112945
6/18/2013,22.6,22.950001,21.9,22.219999,15.495295,168315
6/19/2013,22.15,22.370001,21.84,22.08,15.397665,57515
6/20/2013,22.200001,22.200001,21.43,21.530001,15.014119,45975
6/21/2013,21.52,21.93,21.309999,21.790001,15.195433,37425
6/24/2013,21.6,21.610001,20.82,21,14.644518,44605
6/25/2013,21.01,21.68,20.52,21.309999,14.860699,52495
6/26/2013,21.35,21.73,20.700001,20.99,14.637545,76565
6/27/2013,20.700001,21.58,20.4,20.469999,14.274919,116580
6/28/2013,20.559999,20.950001,20.4,20.74,14.463204,47965
7/1/2013,20.98,21.26,20.58,21.1,14.714254,82655
7/2/2013,21.530001,21.74,20.4,20.719999,14.449258,268735
7/3/2013,20.6,20.799999,20.049999,20.23,14.107553,73890
7/4/2013,20.1,20.9,20.1,20.540001,14.323734,69155
7/5/2013,20.76,21.040001,20.27,20.93,14.595703,63065
7/8/2013,20.4,20.940001,20.379999,20.540001,14.323734,81535
7/9/2013,20.4,20.93,20.24,20.469999,14.274919,60275
7/10/2013,20.4,20.860001,20.200001,20.26,14.128473,41310
7/11/2013,20.790001,22.49,20.32,22,15.341876,568040
7/12/2013,22.66,22.799999,21.280001,21.450001,14.95833,1986620
7/15/2013,21.35,21.58,20.809999,21.26,14.825832,353595
7/16/2013,20.959999,21.299999,20.5,20.629999,14.386497,234415
7/17/2013,20.639999,20.940001,20.440001,20.57,14.344654,92955
7/18/2013,20.559999,21.17,20.42,20.65,14.400443,322885
7/19/2013,20.860001,21.48,20.6,20.76,14.477154,452485
7/22/2013,20.959999,21.08,20.450001,20.700001,14.43531,132540
7/23/2013,21,21.379999,20.639999,20.950001,14.609652,309570
7/24/2013,20.799999,20.93,20.41,20.540001,14.323734,127965
7/25/2013,20.4,21.200001,20.24,20.459999,14.267945,407455
7/26/2013,20.610001,20.809999,20.129999,20.280001,14.142422,196480
7/29/2013,20.25,20.85,19.639999,19.889999,13.870452,709780
7/30/2013,19.83,19.99,19.440001,19.57,13.647297,222025
7/31/2013,19.4,19.780001,18.65,18.969999,13.228881,281545
8/1/2013,18.620001,18.9,17.08,17.799999,15.221338,555210
8/2/2013,18.77,18.77,17.200001,17.58,15.033212,128710
8/5/2013,17.4,17.58,17.030001,17.49,14.956249,78075
8/6/2013,17.379999,18.780001,16.91,18.15,15.520635,229540
8/7/2013,18.040001,18.98,17.629999,18.629999,15.931099,199790
8/8/2013,18.4,18.9,18.200001,18.360001,15.700211,79310
8/12/2013,18.26,18.74,18.25,18.379999,15.717316,351625
8/13/2013,18.700001,18.9,18.4,18.49,15.811378,315285
8/14/2013,18.4,18.879999,18.25,18.4,15.734417,233500
8/16/2013,17.620001,17.9,17.620001,17.9,15.30685,4288100
8/19/2013,18,18.52,17.65,18.440001,15.768622,950470
8/20/2013,18.01,18.76,17.82,18.33,15.674558,687610
8/21/2013,18.5,18.68,17.52,17.620001,15.067416,339515
8/22/2013,17.379999,17.889999,17.379999,17.77,15.195686,224345
8/23/2013,17.799999,18.1,17.67,17.860001,15.272648,198775
8/26/2013,17.860001,18.32,17.860001,17.91,15.315402,158940
8/27/2013,17.9,17.9,17.08,17.18,14.691158,187025
8/28/2013,17,17.15,16.110001,16.41,14.032706,273220
8/29/2013,16.450001,16.76,16.450001,16.629999,14.220835,169430
8/30/2013,16.629999,17.15,16.549999,16.76,14.332001,143640
9/2/2013,17.17,17.370001,17.02,17.209999,14.71681,338575
9/3/2013,17.200001,17.4,16.719999,16.809999,14.374758,111880
9/4/2013,16.799999,16.99,16.73,16.91,14.460272,47425
9/5/2013,17.18,17.68,17.059999,17.23,14.733913,254015
9/6/2013,17.299999,17.889999,17.120001,17.719999,15.152927,483970
9/10/2013,17.98,18.34,17.559999,17.59,15.04176,184815
9/11/2013,17.6,17.860001,17.42,17.6,15.050313,151660
9/12/2013,17.700001,18,17.65,17.73,15.161478,538210
9/13/2013,17.5,18.51,17.5,18.4,15.734417,330490
9/16/2013,18.610001,18.73,18.16,18.35,15.691661,185515
9/17/2013,18.209999,18.51,18.129999,18.35,15.691661,91790
9/18/2013,18.219999,18.41,17.82,17.879999,15.289748,135875
9/19/2013,18.200001,18.5,18.040001,18.309999,15.657456,163175
9/20/2013,18.51,19,18.360001,18.450001,15.777174,644470
9/23/2013,18.780001,18.93,18.35,18.43,15.760072,173285
9/24/2013,18.299999,18.379999,18.02,18.16,15.529185,102485
9/25/2013,18.110001,18.690001,17.9,17.98,15.375263,498555
9/26/2013,17.629999,18.459999,17.629999,18.02,15.40947,124040
9/27/2013,18.1,18.52,17.93,18.049999,15.435122,709000
9/30/2013,17.950001,18.18,17.799999,17.82,15.238441,108070
10/1/2013,17.799999,18.4,17.799999,18.309999,15.657456,508685
10/3/2013,18.59,20.48,18.57,19.82,16.948704,3949450
10/4/2013,19.52,20.02,18.860001,19.110001,16.34156,1392445
10/7/2013,19.4,20.1,19.4,19.51,16.683611,1692235
10/8/2013,19.700001,20.959999,19.6,20.030001,17.128283,3515480
10/9/2013,20.139999,20.5,19.91,20.1,17.188141,1175375
10/10/2013,20.18,20.690001,20.120001,20.42,17.461782,1090170
10/11/2013,20.459999,20.6,20.27,20.440001,17.478886,518715
10/14/2013,20.25,22.18,20.25,21.93,18.753031,3735375
10/15/2013,22.040001,22.4,21.129999,21.309999,18.222849,2009775
10/17/2013,21.200001,21.68,20.709999,20.940001,17.906454,608160
10/18/2013,21.139999,21.35,20.73,21.27,18.188644,1141530
10/21/2013,21.309999,21.440001,21.01,21.23,18.15444,339730
10/22/2013,21.379999,22.5,21.129999,22.370001,19.12929,3605300
10/23/2013,22.51,22.889999,21.5,22.280001,19.052328,2285070
10/24/2013,22.379999,22.879999,22.17,22.389999,19.146391,1258245
10/25/2013,22.34,22.969999,22.02,22.25,19.026674,1621245
10/28/2013,22.379999,23.459999,22,22.969999,19.64237,2050655
10/29/2013,23.120001,23.6,22.440001,23.290001,19.916012,1444505
10/30/2013,23.52,23.9,23.32,23.790001,20.343575,1126655
10/31/2013,23.959999,25.389999,23.620001,24.790001,21.198706,1934310
11/1/2013,24.5,25.540001,24.120001,24.299999,20.779694,859120
11/5/2013,24.42,26.98,24.1,26.110001,22.32748,3811195
11/6/2013,26.1,27.74,26.1,26.959999,23.054342,4154155
11/7/2013,26.780001,26.940001,25.15,25.57,21.865709,1325645
11/8/2013,25.219999,27.200001,24.9,26.799999,22.917519,3715335
11/11/2013,26.85,28,26.700001,26.959999,23.054342,3962025
11/12/2013,27.040001,27.6,24.440001,25.02,21.395388,1955325
11/13/2013,25.389999,25.9,25,25.299999,21.634823,1291385
11/14/2013,25.6,26.110001,24.92,25.120001,21.4809,953045
11/18/2013,25.4,26.780001,25.219999,26.6,22.746496,2069870
11/19/2013,26.940001,27.75,26.93,27.200001,23.259575,2649560
11/20/2013,27.309999,28.879999,27.290001,27.530001,23.541767,6135340
11/21/2013,27.6,28.4,27.02,27.35,23.387844,2866115
11/22/2013,27.6,28.280001,27.52,27.9,23.858166,2780880
11/25/2013,28.07,28.700001,27.9,28.389999,24.27718,1754960
11/26/2013,28.540001,28.540001,27.620001,27.73,23.712791,1088730
11/27/2013,27.959999,28.18,27.450001,27.75,23.729897,3881875
11/28/2013,28.280001,32.439999,27.9,31.610001,27.030704,29401360
11/29/2013,31.940001,33.049999,31.4,31.93,27.304346,13289800
12/2/2013,31.77,32.299999,30.83,31.16,26.645895,4536380
12/3/2013,31.200001,32.09,30.92,31.34,26.79982,3637695
12/4/2013,31.379999,34.330002,31.379999,33.619999,28.749516,24777365
12/5/2013,34.5,34.779999,31.879999,32.279999,27.60364,7873255
12/6/2013,32.200001,33.41,31.219999,32.189999,27.526678,9561955
12/9/2013,32.52,33.360001,32.419998,32.84,28.082518,2985065
12/10/2013,32.950001,33.360001,31.85,32.700001,27.962797,2687855
12/11/2013,32.779999,33.959999,32.619999,32.98,28.202232,7891715
12/12/2013,32.84,33.599998,32.630001,32.970001,28.193682,3404250
12/13/2013,32.799999,33.700001,32.599998,32.77,28.022655,4477380
12/16/2013,32.610001,33.099998,32.220001,32.540001,27.825977,1967025
12/17/2013,32.880001,33.450001,31.43,31.77,27.167526,2666380
12/18/2013,31.799999,31.91,30.08,30.59,26.158468,4374135
12/19/2013,30.620001,31.290001,29.809999,29.950001,25.611185,1947570
12/20/2013,30,30.59,29.84,30.129999,25.765108,2146985
12/23/2013,30.01,31.1,29.559999,30.799999,26.338047,4083455
12/24/2013,30.42,32.279999,30.4,31.639999,27.056355,4461765
12/26/2013,31.73,32.880001,31.73,32.200001,27.535231,2831595
12/27/2013,32.389999,34.700001,32.310001,33.990002,29.065918,5488090
12/30/2013,34.32,35.610001,33.900002,34.18,29.228392,6883895
12/31/2013,34.48,35.400002,34.130001,35.060001,29.980911,4252415
1/1/2014,35.299999,35.32,34.299999,34.650002,29.630301,5412090
1/2/2014,34.84,36.470001,33.5,33.919998,29.006056,8668040
1/3/2014,33.599998,34.900002,33.5,34.27,29.305353,2781335
1/6/2014,34.220001,34.880001,33.830002,34.48,29.484934,3513005
1/7/2014,34.790001,35.98,34.25,34.419998,29.43362,4340480
1/8/2014,34.740002,35.16,34.220001,34.43,29.442175,2540925
1/9/2014,34.599998,34.779999,33.700001,33.959999,29.040262,1696570
1/10/2014,33.799999,33.959999,32.900002,33.07,28.279196,1502280
1/13/2014,33,33.349998,32.099998,32.66,27.928593,1363595
1/14/2014,32.689999,33.880001,32.200001,33.299999,28.475876,2560375
1/15/2014,33.549999,34.139999,32.93,33.830002,28.929094,1320365
1/16/2014,34.040001,34.610001,33.700001,33.950001,29.031712,1626435
1/17/2014,34,34.169998,32.439999,32.599998,27.877283,1154885
1/20/2014,32.43,32.700001,31.93,32.450001,27.749012,931020
1/21/2014,32.43,32.959999,32.43,32.73,27.988451,551125
1/22/2014,32.700001,33.560001,32.470001,33.049999,28.262091,1980610
1/23/2014,32.799999,33.68,32.5,33.259998,28.441669,1961470
1/24/2014,33,33.18,31.24,31.34,26.79982,1271510
1/27/2014,31,31,29.110001,29.34,25.089554,1105175
1/28/2014,29.049999,30.66,29.049999,30.01,25.662493,1060285
1/29/2014,30.32,30.700001,29.219999,29.370001,25.115206,1090075
1/30/2014,29.16,29.16,27.65,27.99,23.935129,1263065
1/31/2014,27.91,29.299999,27.91,28.98,24.781708,2501975
2/3/2014,28.799999,29.26,27.879999,28.040001,23.977884,1308825
2/4/2014,27.42,28.469999,27.200001,28.33,24.225872,1432965
2/5/2014,28.49,28.959999,28.280001,28.74,24.576477,1222400
2/6/2014,28.700001,29.030001,28.059999,28.309999,24.208771,903540
2/7/2014,28.4,28.889999,28.02,28.200001,24.114704,1253465
2/10/2014,28.360001,29.780001,28.219999,29.42,25.157965,4730320
2/11/2014,29.860001,30.48,29.309999,29.629999,25.337542,4441130
2/12/2014,30.34,30.4,28.75,28.950001,24.756054,2494445
2/13/2014,29.139999,29.299999,28.1,28.24,24.148912,1380325
2/14/2014,28.200001,28.6,27.459999,27.940001,23.89237,1132525
2/17/2014,28.1,28.190001,26.91,27.120001,23.191164,1717630
2/18/2014,27.35,27.719999,26.719999,26.84,22.951729,1744525
2/19/2014,27,27.780001,26.91,27.58,23.584524,1469025
2/20/2014,27.530001,28.360001,27.27,27.84,23.806858,2781375
2/21/2014,27.610001,28.200001,27.43,27.620001,23.618729,1250945
2/24/2014,27.76,28.040001,27.219999,27.559999,23.567421,1304835
2/25/2014,27.99,28.77,27.84,28.040001,23.977884,2910855
2/26/2014,27.83,28.360001,27.75,27.889999,23.849613,998425
2/28/2014,27.889999,28.07,27.219999,27.389999,23.42205,1268645
3/3/2014,27.5,28.09,27.200001,27.35,23.387844,1792285
3/4/2014,27.34,28.299999,27.34,28.049999,23.986433,2798440
3/5/2014,28.290001,28.879999,28.120001,28.719999,24.559374,2552345
3/6/2014,28.799999,29.4,28.6,29.23,24.995489,2420495
3/7/2014,29.49,29.74,28.23,28.4,24.28573,2334810
3/10/2014,28.4,29.15,28.200001,28.950001,24.756054,2325805
3/11/2014,28.950001,30.4,28.639999,29.879999,25.551323,8493520
3/12/2014,30.15,32.5,30.15,32.07,27.424063,14752180
3/13/2014,32.389999,33.5,31.68,32.029999,27.389858,9544285
3/14/2014,31.879999,32.299999,31.08,31.83,27.218832,2452045
3/18/2014,31.99,32.799999,31.559999,32.049999,27.406961,2788180
3/19/2014,32.360001,32.549999,31.299999,31.549999,26.979395,1854730
3/20/2014,31.07,31.59,30.92,31.139999,26.628792,1492490
3/21/2014,31.290001,34.779999,31.110001,33.970001,29.048817,15425750
3/24/2014,35.099998,35.259998,33.82,34.099998,29.159983,6719100
3/25/2014,34,36.959999,33.799999,36.119999,30.887344,23510120
3/26/2014,36.360001,36.869999,35.02,35.389999,30.2631,6443250
3/27/2014,35.439999,36.389999,35.200001,35.400002,30.27165,4158360
3/28/2014,35.639999,35.959999,34.82,35.009998,29.93815,3248595
3/31/2014,35.259998,36.200001,35,35.470001,30.331512,3125285
4/1/2014,35.830002,36.68,35.509998,36.259998,31.007061,5119315
4/2/2014,36.59,36.66,35.810001,36.200001,30.955757,2008440
4/3/2014,36,36.34,35.299999,35.59,30.434126,2503925
4/4/2014,35.650002,37.470001,35.52,36.490002,31.203747,6833665
4/7/2014,36.240002,37.68,36.240002,37.110001,31.733925,3442560
4/9/2014,37.41,37.939999,36.939999,37.18,31.793787,2965015
4/10/2014,37.240002,37.290001,36.040001,36.290001,31.032719,1410480
4/11/2014,36.18,36.360001,35.630001,35.740002,30.562397,1549205
4/15/2014,35.400002,36.849998,35,36.130001,30.895899,2661540
4/16/2014,36.540001,37.110001,35.98,36.16,30.921551,2291945
4/17/2014,36.209999,42.34,36.009998,41.119999,35.162998,25354065
4/21/2014,41.360001,44.880001,41.259998,43.529999,37.223869,14814605
4/22/2014,43.740002,45.32,40.049999,40.779999,34.872253,11087005
4/23/2014,41,43.23,40.860001,42.119999,36.018127,6117880
4/24/2014,42.119999,42.119999,42.119999,42.119999,36.018127,0
4/25/2014,42.419998,44.490002,41.400002,43.939999,37.574474,8112235
4/28/2014,43.650002,45,42.799999,43.740002,37.403446,5309400
4/29/2014,43.959999,44.700001,42.599998,42.950001,36.72789,3804370
4/30/2014,43,43.459999,39.419998,40.189999,34.367729,3220040
5/2/2014,40.560001,41.32,38.619999,39.169998,33.495495,3064725
5/5/2014,38.799999,39.68,37.919998,38.16,32.631817,1635215
5/6/2014,38.200001,39.490002,38,38.849998,33.221851,3389955
5/7/2014,38.52,39.779999,38.279999,38.5,32.922558,2730695
5/8/2014,38.599998,39.439999,38.060001,38.580002,32.990967,2197355
5/9/2014,38.540001,39.060001,38.169998,38.360001,32.802841,1768290
5/12/2014,38.299999,39.799999,37.830002,38.029999,32.520649,2905465
5/13/2014,38.310001,39.139999,37.240002,37.610001,32.161491,2871870
5/14/2014,37.93,38.48,37.490002,38.009998,32.50354,1590280
5/15/2014,37.939999,39.779999,37.459999,38.310001,32.760086,6172550
5/16/2014,38.400002,40,38.400002,38.889999,33.256058,2360900
5/19/2014,39.009998,44.349998,39.009998,44.049999,37.668537,6675455
5/20/2014,44.580002,47.880001,42.400002,46.220001,39.52417,6178885
5/21/2014,46.400002,47.799999,45.119999,45.529999,38.934132,3006565
5/22/2014,45.900002,48.200001,45.52,46.439999,39.712303,2931395
5/23/2014,46.68,47.450001,45.41,46.310001,39.601131,1799075
5/26/2014,46.299999,50,45.009998,46.639999,39.883327,6067355
5/27/2014,46.400002,46.880001,44.299999,45.360001,38.788765,1983940
5/28/2014,45.98,47.799999,45.959999,46.439999,39.712303,1890210
5/29/2014,45.98,45.98,42.720001,42.959999,36.736443,4524675
5/30/2014,43.32,44.779999,41.400002,41.82,35.761593,3092285
6/2/2014,42.189999,46.799999,42.189999,45.790001,39.156464,5648365
6/3/2014,46.18,46.98,44.450001,46.360001,39.643887,2757195
6/4/2014,46.580002,48.400002,46.310001,47.360001,40.499023,2925825
6/5/2014,47.720001,49.34,47.360001,48.259998,41.268642,3757100
6/6/2014,48.709999,49.599998,47.639999,48.560001,41.525177,3891990
6/9/2014,48.860001,55.060001,48.860001,54.77,46.835545,8618370
6/10/2014,55.049999,57.57,51.650002,56.099998,47.972866,8290145
6/11/2014,56.360001,58,55.299999,55.990002,47.878807,3784285
6/12/2014,55.990002,58.200001,53.389999,57.490002,49.161507,3485480
6/13/2014,57.73,58.150002,53.459999,54.060001,46.228405,2572360
6/16/2014,53.52,56.279999,52.439999,55.650002,47.588062,2222275
6/17/2014,56,59.689999,55.049999,58.959999,50.418549,9513075
6/18/2014,59.560001,61.599998,57.27,58.110001,49.691689,7520705
6/19/2014,58.560001,59.880001,57.02,58.919998,50.384342,4121650
6/20/2014,59.32,60.200001,57.700001,59.57,50.940178,4991970
6/23/2014,59.900002,63.68,58.52,62.349998,53.317436,14861345
6/24/2014,62.790001,65.68,62.700001,64.599998,55.241486,12445785
6/25/2014,64.5,65.879997,63.220001,64.169998,54.873779,6039975
6/26/2014,64.400002,64.720001,62.599998,63.75,54.514626,3780305
6/27/2014,63.700001,65.099998,63.220001,63.970001,54.702755,2880205
6/30/2014,64.400002,65.080002,63.52,64.760002,55.378311,3623275
7/1/2014,64.82,67.779999,64.620003,66.010002,56.447224,5431270
7/2/2014,66.400002,67.370003,64.980003,65.830002,56.293301,1906760
7/3/2014,65.199997,66.980003,63.82,64.379997,55.053356,1931670
7/4/2014,64.5,64.879997,62.82,64.269997,54.959293,2040600
7/7/2014,64.300003,64.589996,61.900002,62.240002,53.223381,2179495
7/8/2014,62.5,64.540001,58.799999,60.09,51.384846,5528120
7/9/2014,59.799999,61.279999,55.619999,56.07,47.94722,2825275
7/10/2014,55.509998,60.740002,54.029999,57.669998,49.315426,3204965
7/11/2014,57.400002,58.759998,53.32,53.959999,46.142887,1872360
7/14/2014,53.599998,61,53.23,60.040001,51.342091,6570795
7/15/2014,59.959999,60.18,58,58.82,50.298828,2720640
7/16/2014,58.82,61.869999,58.82,61.099998,52.248528,4987805
7/17/2014,61.389999,63.889999,61.099998,63.439999,54.249538,4028010
7/18/2014,62.610001,62.700001,61.09,61.900002,52.932629,1424810
7/21/2014,62.200001,66.370003,62.200001,65.739998,56.216335,5832315
7/22/2014,66.199997,66.709999,61.720001,62.810001,53.710804,2952465
7/23/2014,62.799999,66.480003,61.799999,65.830002,56.293301,6549005
7/24/2014,66.019997,66.190002,63.009998,64.18,54.882332,1690735
7/25/2014,63.5,65.68,62.630001,64.169998,54.873779,2403950
7/28/2014,64.400002,65.339996,63.25,64.410004,55.079018,1464065
7/30/2014,63.700001,64.330002,62.98,63.07,53.933136,1069110
7/31/2014,63.200001,63.799999,61.68,62.029999,53.0438,1461180
8/1/2014,61.09,62.200001,58.849998,59.5,50.880318,1853660
8/4/2014,59.580002,63.349998,59.580002,62.799999,53.702248,2897525
8/5/2014,62.990002,64.32,62,63.84,54.591587,1777590
8/6/2014,63.5,64.779999,62,62.330002,53.300343,2055980
8/7/2014,62.540001,63,61.400002,61.75,52.804363,839925
8/8/2014,61.139999,61.139999,58.060001,58.91,50.375793,1869390
8/11/2014,59.380001,60.73,58.200001,58.540001,50.059387,948315
8/12/2014,58.900002,59.970001,58.419998,59.369999,50.769146,1084620
8/13/2014,58.880001,59.389999,53.02,54.18,46.33102,3021975
8/14/2014,55,55.380001,51.48,52.759998,45.116734,2911960
8/18/2014,52.669998,56.98,52.669998,56.73,48.5116,2494215
8/19/2014,57.200001,59.07,56.220001,57.98,49.580517,3215375
8/20/2014,57.970001,58.98,57.23,57.990002,49.589077,1731505
8/21/2014,58.139999,59.119999,57.560001,58.029999,49.623272,1157190
8/22/2014,58.400002,59.369999,56.419998,57.34,49.033237,1856735
8/25/2014,57.73,58.18,56.400002,56.84,48.605671,1032860
8/26/2014,57,57.389999,54.5,54.950001,46.989471,1374295
8/27/2014,55.459999,56.939999,55.200001,56.349998,48.186649,965605
8/28/2014,56.349998,56.52,54.869999,55.290001,47.280216,1056475
9/1/2014,55.959999,58.580002,55.799999,58.18,49.751541,2247155
9/2/2014,58.779999,60.599998,58.66,59.439999,50.829006,3809060
9/3/2014,59.799999,60.16,59,59.580002,50.94873,1337050
9/4/2014,59.200001,62.450001,57.599998,61.450001,52.547825,7124405
9/5/2014,61.84,63.549999,61.5,62.830002,53.727909,4763000
9/8/2014,63.299999,75,63,74.019997,63.296829,33867975
9/9/2014,74.660004,78.360001,72.510002,73.589996,62.929123,18417665
9/10/2014,72.559998,76.379997,70.599998,74.660004,63.844112,12688175
9/11/2014,75.040001,76.599998,74.75,75.099998,64.22036,5242525
9/12/2014,75.400002,76,74.199997,74.949997,64.092094,3078205
9/15/2014,74.279999,77.580002,73.449997,76.480003,70.075256,6873715
9/16/2014,76.800003,81.93,74.650002,76.139999,69.763718,15476130
9/17/2014,77.199997,83.400002,76.720001,82.660004,75.737709,17769890
9/18/2014,83.300003,92.879997,83.199997,91.410004,83.754951,19264030
9/19/2014,92.410004,100.550003,92.410004,99.779999,91.424011,19085970
9/22/2014,99.879997,107,99.32,100.779999,92.340263,16036980
9/23/2014,101.559998,105,91,95.709999,87.694847,13632075
9/24/2014,96.389999,99.470001,92,96.949997,88.831009,8729185
9/25/2014,97.940002,98.349998,88.07,90.080002,82.536339,6302875
9/26/2014,90.379997,94.160004,86.860001,93.099998,85.303421,6799125
9/29/2014,93.790001,96,91.099998,93.639999,85.798203,5737605
9/30/2014,93.07,100.559998,91.68,97.839996,89.646469,16870225
10/1/2014,98,99.699997,95.580002,96.089996,88.043015,5051535
10/7/2014,96.199997,101.989998,96.199997,100.300003,91.900467,11882670
10/8/2014,100.379997,101.379997,97.349998,99.279999,90.965889,6774875
10/9/2014,99.699997,102.989998,99.699997,101.199997,92.72509,6344750
10/10/2014,101,103.599998,98.099998,102.290001,93.723808,8945600
10/13/2014,102,103.339996,101.019997,102.129997,93.577202,3907430
10/14/2014,102.199997,104.339996,101.400002,102.199997,93.64135,6482315
10/15/2014,102.199997,102.199997,102.199997,102.199997,93.64135,0
10/16/2014,101.800003,105.449997,98.839996,100.029999,91.653076,8669900
10/17/2014,100.800003,103.400002,99.660004,100.279999,91.882141,4131660
10/20/2014,101.900002,102.75,99.449997,100.660004,92.230324,2462310
10/21/2014,101,102.400002,99.440002,100.190002,91.799675,4640695
10/22/2014,101.120003,101.739998,98.220001,98.949997,90.663521,3223770
10/27/2014,99.190002,99.559998,96.400002,97.519997,89.353271,3139245
10/28/2014,97.690002,101.360001,96.449997,99.769997,91.414841,4720100
10/29/2014,100.480003,101.900002,99.019997,99.82,91.460663,3668580
10/30/2014,99,100.68,97.510002,98.18,89.958,2624620
10/31/2014,99,99.739998,97.699997,98.199997,89.976326,2106385
11/3/2014,98.779999,102.199997,97.940002,99.639999,91.295746,5210145
11/5/2014,100.199997,101.800003,99.699997,100.550003,92.129532,3503695
11/7/2014,101,101.260002,98.610001,99.25,90.938393,1665415
11/10/2014,99.360001,101.510002,98.860001,100.089996,91.708046,2275425
11/11/2014,100.239998,101.959999,99.5,101.470001,92.972481,3060100
11/12/2014,101.870003,107.580002,101.669998,104.620003,95.858688,12019155
11/13/2014,105.32,107.080002,102.349998,104.220001,95.49218,3787615
11/14/2014,104.220001,105.629997,102.199997,103.43,94.768341,2216565
11/17/2014,104.540001,109,104.400002,106.419998,97.507942,3818140
11/18/2014,107.18,107.379997,103.620003,104.379997,95.638786,1825595
11/19/2014,104.989998,106,102.440002,102.989998,94.365196,1889985
11/20/2014,103.540001,103.900002,101.209999,102.800003,94.191101,1653140
11/21/2014,102.199997,104.800003,101.800003,102.739998,94.136131,1727090
11/24/2014,102.800003,111.919998,102.800003,110.68,101.411201,11784300
11/25/2014,112.400002,116.309998,111.690002,114.790001,105.17701,13094750
11/26/2014,114.400002,120.400002,112.639999,119.510002,109.50174,8723500
11/27/2014,120.800003,128.139999,120,127.290001,116.630211,10650990
11/28/2014,129.320007,133.960007,128.399994,133.080002,121.935341,8453930
12/1/2014,134.279999,135.410004,123.110001,125.440002,114.935135,6631805
12/2/2014,125.779999,128.800003,120.870003,127.720001,117.024193,6436410
12/3/2014,128.559998,131.179993,127.599998,129.820007,118.948341,4616800
12/4/2014,130.990005,136.600006,130.580002,135.960007,124.574158,7807510
12/5/2014,136.960007,138.339996,132,133.679993,122.485077,4672965
12/8/2014,134.339996,134.490005,126.639999,128.550003,117.784691,3146100
12/9/2014,129.389999,131.899994,126.220001,127.639999,116.950897,4450410
12/10/2014,128,130.600006,127.110001,129.070007,118.261139,2565090
12/11/2014,128.800003,128.800003,124.440002,126.040001,115.484894,3050570
12/12/2014,126.739998,130.300003,126.739998,129.130005,118.316124,3742755
12/15/2014,128.399994,131.919998,125.400002,130.770004,119.818779,5253830
12/16/2014,130.600006,130.600006,124.760002,125.379997,114.880157,2945210
12/17/2014,125.18,126.169998,110.580002,118.459999,108.539673,5643155
12/18/2014,121,142.100006,120.800003,139.350006,127.680244,7162320
12/19/2014,145,163,145,152.75,139.958099,10269496
12/22/2014,154.100006,154.25,142.100006,143.899994,131.849213,3964688
12/23/2014,146.649994,147.75,136,136.600006,125.160545,3552049
12/24/2014,137.100006,141.649994,134,138.399994,126.809792,3581516
12/26/2014,139.300003,141.399994,135.300003,136.350006,124.931473,1515745
12/29/2014,138.399994,139.649994,129.149994,130.199997,119.296501,5459050
12/30/2014,131.649994,134.100006,130.5,132.149994,121.083206,3114252
12/31/2014,131.050003,132.399994,129,130.5,119.571396,2768915
1/1/2015,129.199997,133.800003,129.199997,132.449997,121.358086,2253136
1/2/2015,131.699997,133.600006,130.5,131.050003,120.075325,1961763
1/5/2015,132,135.699997,130.5,134.399994,123.144783,3807713
1/6/2015,134,136.350006,129.100006,130.050003,119.159065,4164956
1/7/2015,130.100006,133.5,130,132.600006,121.495544,2168559
1/8/2015,134.25,138.449997,133.350006,137,125.527054,3256616
1/9/2015,138.949997,138.949997,134,134.75,123.465469,1663481
1/12/2015,134.800003,135.149994,131.350006,132.550003,121.449715,1561114
1/13/2015,133.25,135.399994,131.75,133.5,122.32016,1307071
1/14/2015,133,133.399994,126,126.800003,116.181244,2436864
1/15/2015,128.600006,130.899994,127.199997,128.050003,117.326561,1682661
1/16/2015,128,128.600006,125.150002,125.699997,115.173347,1609752
1/19/2015,125.949997,128,125.699997,127.150002,116.501938,881112
1/20/2015,129.149994,129.149994,124.900002,125.550003,115.035927,1406980
1/21/2015,125.75,126.800003,120.25,121.849998,111.645775,1764760
1/22/2015,124.599998,125.550003,123.449997,124.349998,113.936417,1590474
1/23/2015,125,126.650002,121.849998,125.599998,115.081726,1469827
1/27/2015,125.550003,125.550003,121.5,122.150002,111.920654,1646741
1/28/2015,121.75,123.199997,119.300003,120.400002,110.317207,1337885
1/29/2015,120.199997,120.699997,116.300003,116.900002,107.110313,1296062
1/30/2015,117.400002,122.25,116.25,120.949997,110.821144,2080751
2/2/2015,120.5,122.699997,118.5,120.199997,110.133949,1169978
2/3/2015,120.849998,121.150002,116.900002,117.550003,107.705879,885268
2/4/2015,118.5,118.650002,115.849998,116.25,106.514748,592376
2/5/2015,117,119.25,116,116.449997,106.69799,736933
2/6/2015,116.5,117.25,108.099998,108.800003,99.688637,1362906
2/9/2015,107.949997,107.949997,103.099998,104.849998,96.06942,1340770
2/10/2015,115.550003,124,111.650002,122.099998,111.874832,8325341
